LOCAL_TRACK_UPDATED,1192.4,kj500,red,20.7625,126.183,8000,f-35c_3_LRSAM_6,blue,SSM203,blue,19.4076,126.429,4450.69,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.42,kj500,red,20.7625,126.183,8000,f-35c_3_LRSAM_4,blue,SSM203,blue,19.4122,126.42,4265.78,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.43,kj500,red,20.7625,126.183,8000,f-35c_3_LRSAM_3,blue,SSM203,blue,19.4,126.394,4179.74,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.44,kj500,red,20.7625,126.183,8000,f-35c_6_LRSAM_6,blue,SSM203,blue,21.6012,127.55,4123.58,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.46,kj500,red,20.7625,126.183,8000,f-35c_6_LRSAM_5,blue,SSM203,blue,21.5997,127.545,4046.8,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.47,kj500,red,20.7625,126.183,8000,f-35c_6_LRSAM_2,blue,SSM203,blue,21.5721,127.517,3845.51,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.48,kj500,red,20.7626,126.183,8000,f-35c_9_LRSAM_6,blue,SSM203,blue,20.6836,127.392,3687.51,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.5,kj500,red,20.7626,126.183,8000,f-35c_9_LRSAM_3,blue,SSM203,blue,20.6622,127.351,3578,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.51,kj500,red,20.7626,126.182,8000,f-35c_9_LRSAM_2,blue,SSM203,blue,20.6414,127.33,3551.72,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.52,kj500,red,20.7626,126.182,8000,f-35c_9_LRSAM_1,blue,SSM203,blue,20.6194,127.314,3531.03,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.54,kj500,red,20.7626,126.182,8000,f-35c_7_LRSAM_5,blue,SSM203,blue,21.1356,127.434,3500,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.55,kj500,red,20.7626,126.182,8000,f-35c_7_LRSAM_1,blue,SSM203,blue,21.2127,127.412,3500,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.62,kj500,red,20.7627,126.182,8000,xq-58a_17,blue,XQ-58A,blue,20.8849,129.009,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.63,kj500,red,20.7627,126.182,8000,xq-58a_14,blue,XQ-58A,blue,18.9314,127.853,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.67,kj500,red,20.7628,126.182,8000,xq-58a_7,blue,XQ-58A,blue,20.9118,128.625,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.69,kj500,red,20.7628,126.182,8000,xq-58a_4,blue,XQ-58A,blue,18.8086,127.397,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.71,kj500,red,20.7628,126.182,8000,f-35c_6,blue,F-35C,blue,21.573,127.822,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.74,kj500,red,20.7628,126.182,8000,f-35c_3,blue,F-35C,blue,19.2706,126.532,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.75,kj500,red,20.7629,126.182,8000,f-35c_2,blue,F-35C,blue,18.2954,125.93,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.89,kj500,red,20.763,126.182,8000,f-35c_1,blue,F-35C,blue,18.9299,126.146,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.9,kj500,red,20.763,126.182,8000,f-35c_5,blue,F-35C,blue,19.5269,126.977,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.92,kj500,red,20.763,126.182,8000,f-35c_7,blue,F-35C,blue,21.0955,127.924,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.93,kj500,red,20.7631,126.182,8000,f-35c_8,blue,F-35C,blue,22.2533,128.336,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.94,kj500,red,20.7631,126.182,8000,f-35c_9,blue,F-35C,blue,20.5459,127.685,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1192.98,kj500,red,20.7631,126.182,8000,xq-58a_3,blue,XQ-58A,blue,18.2433,127.084,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193,kj500,red,20.7631,126.182,8000,xq-58a_5,blue,XQ-58A,blue,19.3469,127.803,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.01,kj500,red,20.7631,126.182,8000,xq-58a_6,blue,XQ-58A,blue,20.4637,128.431,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.02,kj500,red,20.7632,126.182,8000,xq-58a_8,blue,XQ-58A,blue,21.3409,128.912,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.08,kj500,red,20.7632,126.181,8000,xq-58a_15,blue,XQ-58A,blue,19.5033,128.168,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.09,kj500,red,20.7632,126.181,8000,xq-58a_16,blue,XQ-58A,blue,20.4642,128.796,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.16,kj500,red,20.7633,126.181,8000,f-35c_7_LRSAM_2,blue,SSM203,blue,21.1824,127.411,3500,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.17,kj500,red,20.7633,126.181,8000,f-35c_7_LRSAM_3,blue,SSM203,blue,21.163,127.416,3499.99,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.19,kj500,red,20.7633,126.181,8000,f-35c_7_LRSAM_4,blue,SSM203,blue,21.1499,127.422,3499.99,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.2,kj500,red,20.7634,126.181,8000,f-35c_7_LRSAM_6,blue,SSM203,blue,21.1227,127.442,3499.99,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.21,kj500,red,20.7634,126.181,8000,f-35c_9_LRSAM_4,blue,SSM203,blue,20.6746,127.362,3586.85,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.23,kj500,red,20.7634,126.181,8000,f-35c_9_LRSAM_5,blue,SSM203,blue,20.6814,127.376,3619.37,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.24,kj500,red,20.7634,126.181,8000,f-35c_6_LRSAM_1,blue,SSM203,blue,21.5461,127.503,3747.22,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.25,kj500,red,20.7634,126.181,8000,f-35c_6_LRSAM_3,blue,SSM203,blue,21.5837,127.521,3858.61,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.27,kj500,red,20.7634,126.181,8000,f-35c_6_LRSAM_4,blue,SSM203,blue,21.5952,127.532,3921.83,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.28,kj500,red,20.7634,126.181,8000,f-35c_3_LRSAM_1,blue,SSM203,blue,19.3712,126.345,3967.9,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.29,kj500,red,20.7635,126.181,8000,f-35c_3_LRSAM_2,blue,SSM203,blue,19.3891,126.366,4036.08,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.31,kj500,red,20.7635,126.181,8000,f-35c_3_LRSAM_5,blue,SSM203,blue,19.4155,126.423,4275.34,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.32,kj500,red,20.7635,126.181,8000,f-35c_5_LRSAM_1,blue,SSM203,blue,19.6766,126.867,5265.76,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.34,kj500,red,20.7635,126.181,8000,f-35c_5_LRSAM_3,blue,SSM203,blue,19.6394,126.859,5544.77,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.35,kj500,red,20.7635,126.181,8000,f-35c_5_LRSAM_6,blue,SSM203,blue,19.5885,126.868,6000.78,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.36,kj500,red,20.7635,126.181,8000,f-35c_5_LRSAM_5,blue,SSM203,blue,19.6066,126.863,5841.9,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.38,kj500,red,20.7635,126.181,8000,f-35c_5_LRSAM_4,blue,SSM203,blue,19.624,126.86,5687.96,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.39,kj500,red,20.7636,126.181,8000,f-35c_5_LRSAM_2,blue,SSM203,blue,19.6534,126.858,5394.01,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.4,kj500,red,20.7636,126.181,8000,f-35c_3_LRSAM_6,blue,SSM203,blue,19.413,126.425,4356.44,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.42,kj500,red,20.7636,126.181,8000,f-35c_3_LRSAM_4,blue,SSM203,blue,19.4174,126.416,4181.43,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.43,kj500,red,20.7636,126.181,8000,f-35c_3_LRSAM_3,blue,SSM203,blue,19.405,126.39,4100.39,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.44,kj500,red,20.7636,126.181,8000,f-35c_6_LRSAM_6,blue,SSM203,blue,21.6016,127.544,4047.68,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.46,kj500,red,20.7636,126.181,8000,f-35c_6_LRSAM_5,blue,SSM203,blue,21.6,127.538,3975.87,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.47,kj500,red,20.7636,126.181,8000,f-35c_6_LRSAM_2,blue,SSM203,blue,21.5723,127.511,3789.58,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.48,kj500,red,20.7637,126.181,8000,f-35c_9_LRSAM_6,blue,SSM203,blue,20.686,127.387,3646.89,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.5,kj500,red,20.7637,126.181,8000,f-35c_9_LRSAM_3,blue,SSM203,blue,20.6645,127.346,3552.6,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.51,kj500,red,20.7637,126.181,8000,f-35c_9_LRSAM_2,blue,SSM203,blue,20.6435,127.326,3531.45,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.52,kj500,red,20.7637,126.181,8000,f-35c_9_LRSAM_1,blue,SSM203,blue,20.6215,127.309,3515.84,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.54,kj500,red,20.7637,126.181,8000,f-35c_7_LRSAM_5,blue,SSM203,blue,21.1362,127.43,3500,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.55,kj500,red,20.7637,126.181,8000,f-35c_7_LRSAM_1,blue,SSM203,blue,21.2133,127.407,3500,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.62,kj500,red,20.7638,126.181,8000,xq-58a_17,blue,XQ-58A,blue,20.8861,129.007,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.63,kj500,red,20.7638,126.18,8000,xq-58a_14,blue,XQ-58A,blue,18.9324,127.851,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.67,kj500,red,20.7639,126.18,8000,xq-58a_7,blue,XQ-58A,blue,20.913,128.623,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.69,kj500,red,20.7639,126.18,8000,xq-58a_4,blue,XQ-58A,blue,18.8095,127.395,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.71,kj500,red,20.7639,126.18,8000,f-35c_6,blue,F-35C,blue,21.5716,127.824,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.74,kj500,red,20.7639,126.18,8000,f-35c_3,blue,F-35C,blue,19.2728,126.531,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.75,kj500,red,20.764,126.18,8000,f-35c_2,blue,F-35C,blue,18.2967,125.928,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.89,kj500,red,20.7641,126.18,8000,f-35c_1,blue,F-35C,blue,18.9311,126.144,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.9,kj500,red,20.7641,126.18,8000,f-35c_5,blue,F-35C,blue,19.5256,126.975,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.92,kj500,red,20.7641,126.18,8000,f-35c_7,blue,F-35C,blue,21.0942,127.926,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.93,kj500,red,20.7642,126.18,8000,f-35c_8,blue,F-35C,blue,22.2527,128.333,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.94,kj500,red,20.7642,126.18,8000,f-35c_9,blue,F-35C,blue,20.5459,127.688,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1193.98,kj500,red,20.7642,126.18,8000,xq-58a_3,blue,XQ-58A,blue,18.2441,127.082,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194,kj500,red,20.7642,126.18,8000,xq-58a_5,blue,XQ-58A,blue,19.3478,127.8,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.01,kj500,red,20.7642,126.18,8000,xq-58a_6,blue,XQ-58A,blue,20.465,128.429,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.02,kj500,red,20.7643,126.18,8000,xq-58a_8,blue,XQ-58A,blue,21.342,128.91,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.08,kj500,red,20.7643,126.18,8000,xq-58a_15,blue,XQ-58A,blue,19.5043,128.166,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.09,kj500,red,20.7643,126.18,8000,xq-58a_16,blue,XQ-58A,blue,20.4654,128.794,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.16,kj500,red,20.7644,126.18,8000,f-35c_7_LRSAM_2,blue,SSM203,blue,21.1829,127.407,3500,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.17,kj500,red,20.7644,126.18,8000,f-35c_7_LRSAM_3,blue,SSM203,blue,21.1636,127.412,3499.99,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.19,kj500,red,20.7644,126.179,8000,f-35c_7_LRSAM_4,blue,SSM203,blue,21.1505,127.418,3499.99,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.2,kj500,red,20.7645,126.179,8000,f-35c_7_LRSAM_6,blue,SSM203,blue,21.1233,127.438,3499.99,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.21,kj500,red,20.7645,126.179,8000,f-35c_9_LRSAM_4,blue,SSM203,blue,20.6769,127.357,3559.92,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.23,kj500,red,20.7645,126.179,8000,f-35c_9_LRSAM_5,blue,SSM203,blue,20.6837,127.371,3587.41,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.24,kj500,red,20.7645,126.179,8000,f-35c_6_LRSAM_1,blue,SSM203,blue,21.5461,127.497,3700.25,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.25,kj500,red,20.7645,126.179,8000,f-35c_6_LRSAM_3,blue,SSM203,blue,21.5839,127.515,3801.58,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.27,kj500,red,20.7645,126.179,8000,f-35c_6_LRSAM_4,blue,SSM203,blue,21.5955,127.526,3859.79,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.28,kj500,red,20.7645,126.179,8000,f-35c_3_LRSAM_1,blue,SSM203,blue,19.3756,126.34,3902.44,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.29,kj500,red,20.7646,126.179,8000,f-35c_3_LRSAM_2,blue,SSM203,blue,19.3938,126.362,3965.86,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.31,kj500,red,20.7646,126.179,8000,f-35c_3_LRSAM_5,blue,SSM203,blue,19.4207,126.418,4190.44,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.32,kj500,red,20.7646,126.179,8000,f-35c_5_LRSAM_1,blue,SSM203,blue,19.6819,126.861,5136.51,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.34,kj500,red,20.7646,126.179,8000,f-35c_5_LRSAM_3,blue,SSM203,blue,19.6443,126.852,5405.38,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.35,kj500,red,20.7646,126.179,8000,f-35c_5_LRSAM_6,blue,SSM203,blue,19.5929,126.861,5846.39,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.36,kj500,red,20.7646,126.179,8000,f-35c_5_LRSAM_5,blue,SSM203,blue,19.6112,126.856,5692.57,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.38,kj500,red,20.7646,126.179,8000,f-35c_5_LRSAM_4,blue,SSM203,blue,19.6288,126.853,5543.7,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.39,kj500,red,20.7647,126.179,8000,f-35c_5_LRSAM_2,blue,SSM203,blue,19.6584,126.852,5260,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.4,kj500,red,20.7647,126.179,8000,f-35c_3_LRSAM_6,blue,SSM203,blue,19.4183,126.421,4267.1,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.42,kj500,red,20.7647,126.179,8000,f-35c_3_LRSAM_4,blue,SSM203,blue,19.4225,126.412,4101.98,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.43,kj500,red,20.7647,126.179,8000,f-35c_3_LRSAM_3,blue,SSM203,blue,19.4098,126.386,4025.95,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.44,kj500,red,20.7647,126.179,8000,f-35c_6_LRSAM_6,blue,SSM203,blue,21.602,127.537,3976.68,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.46,kj500,red,20.7647,126.179,8000,f-35c_6_LRSAM_5,blue,SSM203,blue,21.6003,127.532,3909.84,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.47,kj500,red,20.7648,126.179,8000,f-35c_6_LRSAM_2,blue,SSM203,blue,21.5725,127.505,3738.56,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.48,kj500,red,20.7648,126.179,8000,f-35c_9_LRSAM_6,blue,SSM203,blue,20.6884,127.382,3611.19,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.5,kj500,red,20.7648,126.179,8000,f-35c_9_LRSAM_3,blue,SSM203,blue,20.6666,127.341,3532.14,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.51,kj500,red,20.7648,126.179,8000,f-35c_9_LRSAM_2,blue,SSM203,blue,20.6456,127.321,3516.15,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.52,kj500,red,20.7648,126.179,8000,f-35c_9_LRSAM_1,blue,SSM203,blue,20.6235,127.305,3505.64,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.54,kj500,red,20.7648,126.179,8000,f-35c_7_LRSAM_5,blue,SSM203,blue,21.1367,127.425,3500,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.55,kj500,red,20.7648,126.179,8000,f-35c_7_LRSAM_1,blue,SSM203,blue,21.2139,127.403,3500,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.62,kj500,red,20.7649,126.179,8000,xq-58a_17,blue,XQ-58A,blue,20.8873,129.004,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.63,kj500,red,20.7649,126.179,8000,xq-58a_14,blue,XQ-58A,blue,18.9334,127.849,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.67,kj500,red,20.765,126.179,8000,xq-58a_7,blue,XQ-58A,blue,20.9142,128.621,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.69,kj500,red,20.765,126.179,8000,xq-58a_4,blue,XQ-58A,blue,18.8103,127.393,9000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.71,kj500,red,20.765,126.179,8000,f-35c_6,blue,F-35C,blue,21.5701,127.826,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.74,kj500,red,20.7651,126.179,8000,f-35c_3,blue,F-35C,blue,19.2751,126.53,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.75,kj500,red,20.7651,126.178,8000,f-35c_2,blue,F-35C,blue,18.298,125.925,10000,0,0,0,0,0,0
LOCAL_TRACK_UPDATED,1194.89,kj500,red,20.7652,126.178,8000,f-35c_1,blue,F-35C,blue,18.9324,126.142,10000,0,0,0,0,0,0
