锘縈sgLocalTrackUpdate,2237.438232421875,kj500,red,20.771234398810741,126.16854559951989,8000.0,xq-58a_16,blue,XQ-58A,blue,21.775905516407054,126.70792001998572,9638.863607518795,,,,,,,,,
MsgLocalTrackUpdate,2238.438232421875,kj500,red,20.772322524784901,126.16679126411078,8000.0,xq-58a_16,blue,XQ-58A,blue,21.777153740326757,126.70590249898748,9471.881198244488,,,,,,,,,
MsgLocalTrackUpdate,2239.438232421875,kj500,red,20.773413424620415,126.16503240233016,8000.0,xq-58a_16,blue,XQ-58A,blue,21.778402005049042,126.70388483763307,9304.90863841039,,,,,,,,,
MsgLocalTrackUpdate,2240.438232421875,kj500,red,20.774502910460544,126.16327576616713,8000.0,xq-58a_16,blue,XQ-58A,blue,21.779650310569313,126.70186703591274,9137.94592879013,,,,,,,,,
MsgLocalTrackUpdate,2241.438232421875,kj500,red,20.775649718166203,126.16142664840984,8000.0,xq-58a_16,blue,XQ-58A,blue,21.780898656882986,126.69984909381692,8970.993070154258,,,,,,,,,
MsgLocalTrackUpdate,2242.438232421875,kj500,red,20.776739166965527,126.15966996083252,8000.0,xq-58a_16,blue,XQ-58A,blue,21.782147043985475,126.69783101133596,8804.050063273087,,,,,,,,,
MsgLocalTrackUpdate,2243.438232421875,kj500,red,20.77782859771737,126.15791324820512,8000.0,xq-58a_16,blue,XQ-58A,blue,21.78339547187216,126.6958127884602,8637.11690892163,,,,,,,,,
MsgLocalTrackUpdate,2244.438232421875,kj500,red,20.778916267258996,126.15615932151287,8000.0,xq-58a_16,blue,XQ-58A,blue,21.78464394053845,126.69379442518,8470.19360787323,,,,,,,,,
MsgLocalTrackUpdate,2245.438232421875,kj500,red,20.780064741134218,126.154307285904,8000.0,xq-58a_16,blue,XQ-58A,blue,21.785892449979755,126.69177592148576,8303.280160895367,,,,,,,,,
MsgLocalTrackUpdate,2246.438232421875,kj500,red,20.781154116785888,126.15255049679928,8000.0,xq-58a_16,blue,XQ-58A,blue,21.78714100019147,126.68975727736776,8136.376568763019,,,,,,,,,
MsgLocalTrackUpdate,2237.443115234375,kj500,red,20.771234398810741,126.16854559951989,8000.0,xq-58a_15,blue,XQ-58A,blue,20.805341225142282,126.10507626473814,9638.87286902074,,,,,,,,,
MsgLocalTrackUpdate,2238.443115234375,kj500,red,20.772322524784901,126.16679126411078,8000.0,xq-58a_15,blue,XQ-58A,blue,20.806750432763202,126.10320006998373,9471.885354783373,,,,,,,,,
MsgLocalTrackUpdate,2239.443115234375,kj500,red,20.773413424620415,126.16503240233016,8000.0,xq-58a_15,blue,XQ-58A,blue,20.808159693713623,126.1013237423029,9304.90767213284,,,,,,,,,
MsgLocalTrackUpdate,2240.443115234375,kj500,red,20.774502910460544,126.16327576616713,8000.0,xq-58a_15,blue,XQ-58A,blue,20.80956900798983,126.09944728168547,9137.939821844844,,,,,,,,,
MsgLocalTrackUpdate,2241.443115234375,kj500,red,20.775649718166203,126.16142664840984,8000.0,xq-58a_15,blue,XQ-58A,blue,20.81097837558813,126.09757068812141,8970.981804686378,,,,,,,,,
MsgLocalTrackUpdate,2242.443115234375,kj500,red,20.776739166965527,126.15966996083252,8000.0,xq-58a_15,blue,XQ-58A,blue,20.81238779650481,126.09569396160057,8804.033621429138,,,,,,,,,
MsgLocalTrackUpdate,2243.443115234375,kj500,red,20.77782859771737,126.15791324820512,8000.0,xq-58a_15,blue,XQ-58A,blue,20.813797270736153,126.09381710211285,8637.09527284739,,,,,,,,,
MsgLocalTrackUpdate,2244.443115234375,kj500,red,20.778975347431178,126.1560640499544,8000.0,xq-58a_15,blue,XQ-58A,blue,20.815206798278453,126.09194010964818,8470.166759708813,,,,,,,,,
MsgLocalTrackUpdate,2245.443115234375,kj500,red,20.780064741134218,126.154307285904,8000.0,xq-58a_15,blue,XQ-58A,blue,20.816616379128,126.09006298419642,8303.248082785074,,,,,,,,,
MsgLocalTrackUpdate,2246.443115234375,kj500,red,20.781154116785888,126.15255049679928,8000.0,xq-58a_15,blue,XQ-58A,blue,20.818026013281074,126.08818572574748,8136.339242848302,,,,,,,,,
MsgLocalTrackUpdate,2237.44775390625,kj500,red,20.771234398810741,126.16854559951989,8000.0,xq-58a_10,blue,XQ-58A,blue,23.102874201667856,127.07174128655637,9638.813305911961,,,,,,,,,
MsgLocalTrackUpdate,2238.44775390625,kj500,red,20.772322524784901,126.16679126411078,8000.0,xq-58a_10,blue,XQ-58A,blue,23.10371260736689,127.06947321691084,9471.841401622045,,,,,,,,,
MsgLocalTrackUpdate,2239.44775390625,kj500,red,20.773413424620415,126.16503240233016,8000.0,xq-58a_10,blue,XQ-58A,blue,23.104551024444323,127.06720500059039,9304.879331157525,,,,,,,,,
MsgLocalTrackUpdate,2240.44775390625,kj500,red,20.7745602513207,126.16318331093844,8000.0,xq-58a_10,blue,XQ-58A,blue,23.10538945289417,127.06493663758798,9137.927095282716,,,,,,,,,
MsgLocalTrackUpdate,2241.44775390625,kj500,red,20.775649718166203,126.16142664840984,8000.0,xq-58a_10,blue,XQ-58A,blue,23.106227892710447,127.06266812789642,8970.984694775108,,,,,,,,,
MsgLocalTrackUpdate,2242.44775390625,kj500,red,20.776739166965527,126.15966996083252,8000.0,xq-58a_10,blue,XQ-58A,blue,23.107066343887173,127.06039947150862,8804.052130397127,,,,,,,,,
MsgLocalTrackUpdate,2243.44775390625,kj500,red,20.77782859771737,126.15791324820512,8000.0,xq-58a_10,blue,XQ-58A,blue,23.10790480641835,127.05813066841745,8637.129402925066,,,,,,,,,
MsgLocalTrackUpdate,2244.44775390625,kj500,red,20.778975347431178,126.1560640499544,8000.0,xq-58a_10,blue,XQ-58A,blue,23.108743280297997,127.05586171861586,8470.216513128626,,,,,,,,,
MsgLocalTrackUpdate,2245.44775390625,kj500,red,20.780064741134218,126.154307285904,8000.0,xq-58a_10,blue,XQ-58A,blue,23.109581765520115,127.05359262209666,8303.313461777272,,,,,,,,,
MsgLocalTrackUpdate,2246.44775390625,kj500,red,20.781154116785888,126.15255049679928,8000.0,xq-58a_10,blue,XQ-58A,blue,23.11042026207872,127.05132337885276,8136.420249640923,,,,,,,,,
MsgLocalTrackUpdate,2237.45263671875,kj500,red,20.771234398810741,126.16854559951989,8000.0,xq-58a_9,blue,XQ-58A,blue,22.80909328891566,126.87169493917953,9638.8213003748,,,,,,,,,
MsgLocalTrackUpdate,2238.45263671875,kj500,red,20.772322524784901,126.16679126411078,8000.0,xq-58a_9,blue,XQ-58A,blue,22.810058873144076,126.86949101143216,9471.847381888527,,,,,,,,,
